日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level
2024-12-03,"52,170,125","10,312,565,933",198.5,200.0,196.5,196.5,+0.50,"47,992",196.0,206.3,198.14166666666668,202.77,175.6825,197.28359155686096,203.02564887158252,40.5662067380976,-2.642547660814813,-0.7968469227508774,-1.845700738063936,175.6825,206.3
2024-12-04,"50,379,504","10,055,268,944",197.5,201.5,197.0,201.0,+4.50,"32,459",196.9,205.675,198.5,203.26,176.1725,198.5223943712407,202.83272993143183,47.01781278696356,-2.432716434496569,-1.124020825100016,-1.3086956093965536,176.1725,205.675
2024-12-05,"46,475,440","9,319,676,695",203.0,203.5,199.0,199.0,-2.00,"47,064",197.6,204.775,198.9,203.7,176.6575,198.6815962474938,202.46770803320024,44.69560347680794,-2.4001396453925565,-1.379244589158524,-1.0208950562340324,176.6575,204.775
2024-12-06,"47,526,532","9,465,077,239",199.5,201.5,197.5,198.0,-1.00,"36,972",198.1,203.775,199.25833333333333,204.06,177.14,198.45439749832923,202.0422120300383,43.53773440659754,-2.4270365810473606,-1.5888029875362917,-0.8382335935110692,177.14,204.06
2024-12-09,"41,114,306","8,084,426,101",198.5,199.0,195.0,195.0,-3.00,"55,012",197.9,202.525,199.64166666666668,204.3,177.61,197.30293166555285,201.37152517003463,40.17525789822265,-2.659767381562688,-1.8029958663415708,-0.8567715152211168,177.61,204.3
2024-12-10,"58,994,150","11,375,383,210",193.0,195.0,192.0,192.0,-3.00,"73,633",197.0,201.425,200.025,204.37,178.0625,195.53528777703525,200.4789989633647,37.090370685837655,-3.051111827760593,-2.052619058625376,-0.9984927691352176,178.0625,204.37
2024-12-11,"66,246,732","12,596,425,979",190.0,194.0,189.0,189.0,-3.00,"86,964",194.6,200.15,200.35,204.36,178.4925,193.35685851802356,199.38576096685375,34.25753484492984,-3.562266458510948,-2.35454853860249,-1.2077179199084576,178.4925,204.36
2024-12-12,"50,634,757","9,624,979,364",190.5,193.0,188.5,188.5,-0.50,"51,432",192.5,199.0,200.53333333333333,204.31,178.9175,191.73790567868235,198.34902182715345,33.79426222099958,-3.962034144044594,-2.676045659690911,-1.285988484353683,178.9175,204.31
2024-12-13,"55,417,050","10,371,852,143",188.5,189.5,185.5,186.5,-2.00,"78,777",190.2,197.975,200.70833333333331,204.29,179.335,189.9919371191216,197.22054355790075,31.93398235840423,-4.389635217963615,-3.018763571345452,-1.3708716466181636,179.335,204.29
2024-12-16,"75,228,642","13,834,643,194",188.0,189.5,181.5,182.0,-4.50,"96,744",187.6,196.95,200.725,204.19,179.7275,187.3279580794144,195.7709679809578,28.175792951981844,-5.033600330373503,-3.4217309231510624,-1.6118694072224402,179.7275,204.19
2024-12-17,"55,667,607","10,220,503,792",181.0,186.0,181.0,183.0,+1.00,"47,278",185.8,195.925,200.875,203.97,180.1275,185.8853053862763,194.55468531610467,30.14325383063024,-5.400996354849923,-3.817584009490835,-1.583412345359088,180.1275,203.97
2024-12-18,"47,937,386","8,823,563,402",183.0,185.5,182.5,184.5,+1.50,"36,056",184.9,194.85,201.00833333333333,203.71,180.5325,185.4235369241842,193.5970962383804,33.10341368572443,-5.50763430730467,-4.155594069053603,-1.3520402382510674,180.5325,203.71
2024-12-19,"65,029,900","11,756,961,039",181.0,182.0,179.0,181.0,-3.50,"68,455",183.4,193.775,201.075,203.45,180.92,183.9490246161228,192.3973727871061,29.91776800427528,-5.807619776523609,-4.485999210547604,-1.321620565976005,180.92,203.45
2024-12-20,"56,744,328","10,296,646,083",181.0,184.0,180.0,181.0, 0.00,"33,841",182.3,192.675,201.09166666666667,203.09,181.31,182.96601641074852,191.3119087121436,29.91776800427528,-5.976467425894327,-4.784092853616949,-1.1923745722773784,181.31,203.09
2024-12-23,"52,761,423","9,808,419,401",185.0,187.5,184.0,185.5,+4.50,"37,334",183.0,191.425,201.13333333333333,202.8,181.7275,183.8106776071657,190.75839359670132,38.71228433574095,-5.681673220405287,-4.963608926974617,-0.71806429343067,181.7275,202.8
2024-12-24,"33,589,660","6,258,359,645",187.5,187.5,185.5,185.5, 0.00,"29,234",183.5,190.575,201.08333333333331,202.53,182.1225,184.37378507144385,190.25759420653927,38.71228433574094,-5.385960686527483,-5.04807927888519,-0.3378814076422927,182.1225,202.53
2024-12-25,"21,758,176","4,062,013,540",186.5,188.0,186.0,186.5,+1.00,"18,772",183.9,190.075,201.03333333333333,202.12,182.5225,185.08252338096256,189.8997280916308,40.632327150888266,-5.013126528229776,-5.041088728754108,0.0279622005243318,182.5225,202.12
2024-12-26,"36,347,153","6,835,578,141",187.5,189.0,187.0,187.5,+1.00,"26,373",185.2,189.675,200.975,201.77,182.9275,185.8883489206417,189.67118255909452,42.56991594444448,-4.584118267133505,-4.949694636429988,0.3655763692964831,182.9275,201.77
2024-12-27,"22,136,195","4,128,454,600",187.5,188.0,185.5,186.5,-1.00,"22,469",186.3,189.225,200.95833333333331,201.33,183.3225,186.09223261376115,189.3691651725141,41.12448694114219,-4.275532099412686,-4.814862129026528,0.5393300296138417,183.3225,201.33
2024-12-30,"24,531,536","4,550,186,856",185.5,187.0,184.5,185.0,-1.50,"22,906",186.2,188.675,200.925,200.88,183.7225,185.7281550758408,188.95305420370323,38.98613074442647,-4.104696417017038,-4.67282898662463,0.5681325696075916,183.7225,200.88
2024-12-31,"22,003,451","4,048,043,958",184.5,185.0,183.0,184.0,-1.00,"24,178",185.9,188.05,200.75833333333333,200.36,184.095,185.15210338389383,188.4813347557315,37.58310500550899,-4.003845709533039,-4.539032331206312,0.5351866216732732,184.095,200.36
2025-01-02,"41,467,354","7,588,159,603",184.0,186.0,181.5,182.5,-1.50,"48,006",185.1,187.125,200.50833333333333,199.7,184.4125,184.26806892259592,187.91168382661425,35.51827945419721,-3.998861870797356,-4.430998239124521,0.432136368327165,184.4125,199.7
2025-01-03,"48,659,205","8,838,730,132",183.0,184.0,180.5,181.0,-1.50,"52,820",183.8,186.225,200.29166666666663,199.0,184.715,183.17871261506397,187.25342822407956,33.534181530049295,-4.06904419804664,-4.358607430908945,0.2895632328623048,184.715,199.0
2025-01-06,"67,829,021","12,539,307,339",185.0,187.5,183.5,184.5,+3.50,"48,289",183.4,185.55,200.05,198.46,185.0325,183.619141743376,186.9911969646434,41.71554011131538,-3.7984571986203264,-4.246577384451221,0.4481201858308949,185.0325,198.46
2025-01-07,"83,019,294","15,727,768,928",187.0,192.0,186.5,190.0,+5.50,"61,312",184.4,185.3,199.88333333333333,197.94,185.3225,185.746094495584,187.27774963467735,51.76358223501981,-3.1044251369772558,-4.0181469349564285,0.9137217979791732,185.3,197.94
2025-01-08,"41,798,818","7,881,691,230",190.0,190.0,187.0,188.0,-2.00,"68,591",185.2,185.1,199.7,197.4,185.5825,186.4973963303893,187.3465353837557,48.489932289945685,-2.684833919029245,-3.751484331770992,1.066650412741747,185.1,197.4
2025-01-09,"47,079,538","8,712,211,883",188.0,188.0,183.0,183.0,-5.00,"53,956",185.3,184.8,199.3,196.87,185.8175,185.3315975535929,186.93257963292183,41.434901447137335,-2.7243583617305944,-3.5460591377629127,0.8217007760323183,184.8,196.87
2025-01-10,"42,317,494","7,698,779,260",182.5,184.0,181.0,181.5,-1.50,"47,888",185.4,184.45,198.90833333333333,196.27,186.035,184.05439836906197,186.41519109645307,39.57465528278508,-2.843936106163511,-3.4056345314430327,0.5616984252795216,184.45,196.27
2025-01-13,"157,188,534","27,407,637,685",180.0,180.5,171.5,171.5,-10.00,"192,669",182.8,183.7,198.29166666666663,195.54,186.18,179.86959891270797,184.9946967063147,29.92802574310721,-3.702933642614767,-3.46509435367738,-0.2378392889373866,183.7,195.54
2025-01-14,"64,355,673","11,130,474,220",171.5,174.5,171.0,174.5,+3.00,"52,963",179.7,183.325,197.74166666666667,194.75,186.325,178.079732608472,183.99520178190377,35.04351212803989,-4.094422497183558,-3.590959982378616,-0.5034625148049421,183.325,194.75
2025-01-15,"60,432,737","10,411,822,201",174.5,175.5,171.0,171.0,-3.50,"65,891",176.3,182.725,197.09166666666667,193.89,186.4525,175.71982173898135,182.75756351696052,32.09929679151453,-4.63368672800317,-3.799505331503527,-0.8341813964996425,182.725,193.89
2025-01-16,"42,128,703","7,331,867,358",175.0,176.0,173.0,173.5,+2.50,"32,338",174.4,182.175,196.39166666666668,193.09,186.61,174.9798811593209,181.87589080105957,36.22117456752024,-4.803951447556983,-4.000394554714219,-0.8035568928427645,182.175,193.09
2025-01-17,"47,442,329","8,231,498,177",173.0,175.5,172.0,173.5, 0.00,"33,175",172.8,181.8,195.6833333333333,192.22,186.735,174.4865874395473,181.07818691524437,36.22117456752024,-4.8826038466654325,-4.1768364131044615,-0.7057674335609709,181.8,192.22
2025-01-20,"35,167,919","6,214,216,149",174.5,178.0,174.5,178.0,+4.50,"44,005",174.1,181.65,195.125,191.42,186.8475,175.6577249596982,180.78502625664964,43.394511822650514,-4.529609528625997,-4.247391036208769,-0.2822184924172282,181.65,191.42
2025-01-21,"32,613,034","5,818,448,615",178.5,180.0,177.0,178.5,+0.50,"31,806",174.9,181.3,194.5,190.59,186.99,176.60514997313214,180.5674047083973,44.14620326653303,-4.161541507043808,-4.230221130375777,0.0686796233319695,181.3,190.59
2025-01-22,"44,375,092","7,991,917,051",180.5,181.0,178.5,180.0,+1.50,"34,107",176.7,181.025,193.91666666666663,189.91,187.1375,177.73676664875478,180.5133661647404,46.4439164456982,-3.706086031364976,-4.125394110573617,0.4193080792086414,181.025,189.91
2025-02-03,"168,103,694","27,880,932,586",164.0,168.0,163.5,165.5,-14.50,"203,537",175.1,179.975,193.1833333333333,188.93,187.17,173.6578444325032,179.08352176809845,32.51789710169775,-4.463708253766271,-4.193056939212148,-0.2706513145541231,179.975,188.93
2025-02-04,"68,458,788","11,379,696,528",167.0,169.0,165.0,165.0,-0.50,"73,349",173.4,178.85,192.40833333333333,188.0,187.2,170.77189628833548,177.7422339806605,32.15980213838557,-5.046304487798437,-4.363706448929405,-0.682598038869032,178.85,188.0
2025-02-05,"53,304,973","9,033,062,898",167.0,171.5,167.0,171.0,+6.00,"42,917",172.0,178.075,191.79166666666663,187.28,187.265,170.84793085889032,177.10011645869284,40.61150140866455,-4.966614306623626,-4.48428802046825,-0.4823262861553763,178.075,187.28
2025-02-06,"41,060,652","7,081,097,296",172.5,174.0,171.0,173.0,+2.00,"31,971",170.9,177.475,191.1083333333333,186.69,187.34,171.5652872392602,176.7096291769126,43.15377332935379,-4.688035226710355,-4.525037461716671,-0.1629977649936833,177.475,187.34
2025-02-07,"52,118,210","9,202,320,428",175.0,178.0,174.0,178.0,+5.00,"44,998",170.5,177.175,190.50833333333333,186.18,187.4575,173.71019149284015,176.83252163625426,49.02830709886439,-4.017489962086472,-4.423527961790632,0.4060379997041599,177.175,187.4575
2025-02-10,"37,723,196","6,590,892,944",176.0,176.5,174.0,174.0,-4.00,"48,491",172.2,176.75,189.85,185.54,187.5775,173.8067943285601,176.5627576708967,45.02007682123457,-3.7654389432263136,-4.291910158077768,0.5264712148514539,176.75,187.5775
2025-02-11,"71,048,641","12,782,953,142",178.0,182.0,176.0,179.0,+5.00,"48,761",175.0,176.65,189.21666666666667,185.07,187.72,175.53786288570674,176.79487598795416,50.470886492829045,-3.126191689780597,-4.058766464418334,0.9325747746377367,176.65,187.72
2025-02-12,"42,666,219","7,608,185,758",181.5,181.5,177.0,177.0,-2.00,"63,003",176.2,176.275,188.53333333333333,184.55,187.875,176.02524192380451,176.81441160814902,48.40369787359733,-2.749274990473765,-3.7968681696294206,1.0475931791556556,176.275,187.875
2025-02-13,"40,596,733","7,259,602,358",177.0,181.0,177.0,180.0,+3.00,"24,848",177.6,175.775,187.86666666666667,183.94,188.07,177.35016128253636,177.11780097880148,51.60561502007281,-2.183322875740771,-3.474159110851691,1.2908362351109202,175.775,188.07
2025-02-14,"26,925,038","4,808,438,797",180.0,180.5,177.5,178.0,-2.00,"25,657",177.6,175.275,187.26666666666668,183.45,188.2275,177.56677418835758,177.20181993320136,49.40445774768992,-1.874576086411622,-3.154242505963677,1.279666419552055,175.275,188.2275
2025-02-17,"47,251,327","8,577,655,581",179.5,182.5,179.0,182.5,+4.50,"34,023",179.3,175.25,186.7333333333333,183.17,188.4,179.2111827922384,177.7064085109917,54.14381293311251,-1.252343404328542,-2.7738626856366504,1.5215192813081084,175.25,188.4
2025-02-18,"27,184,244","4,958,070,370",183.0,184.0,181.0,183.5,+1.00,"22,580",180.2,175.35,186.26666666666668,182.93,188.6025,180.6407885281589,178.2581791289925,55.14923639165876,-0.6707953667497293,-2.3532492218592664,1.6824538551095372,175.35,188.6025
2025-02-19,"35,389,548","6,488,063,362",183.5,184.5,182.0,183.0,-0.50,"27,655",181.4,175.925,185.86666666666667,182.68,188.8025,181.427192352106,178.7097811167075,54.50573723877453,-0.2474082106210176,-1.9320810196116167,1.6846728089905991,175.925,188.8025
2025-02-20,"23,659,372","4,311,924,877",183.0,183.5,181.5,182.0,-1.00,"20,159",181.8,176.3,185.525,182.4,188.9925,181.61812823473733,179.0231352960687,53.16949351496986,0.0073527602561114,-1.544194263638071,1.5515470238941824,176.3,188.9925
2025-02-21,"35,359,340","6,465,535,028",181.5,184.0,181.0,183.0,+1.00,"21,572",182.8,176.9,185.1833333333333,182.13,189.1275,182.0787521564916,179.40188431549072,54.374084842347,0.2866400991455293,-1.178027391081351,1.4646674902268804,176.9,189.1275
2025-02-24,"27,928,907","5,103,161,593",181.0,184.0,180.5,184.0,+1.00,"21,220",183.1,177.425,184.81666666666663,181.79,189.29,182.7191681043277,179.8398000949678,55.60390148819441,0.5819604917324739,-0.826029814518586,1.40799030625106,177.425,189.29
2025-02-25,"70,811,787","12,690,044,507",181.5,182.0,177.5,177.5,-6.50,"73,391",181.9,177.625,184.4,181.36,189.4025,180.97944540288515,179.61696199068513,46.77783942131211,0.2881863207765605,-0.6031865874595568,0.8913729082361173,177.625,189.4025
2025-02-26,"45,145,771","8,041,430,005",175.0,181.0,174.5,180.5,+3.00,"29,868",181.4,177.75,184.025,181.01,189.5125,180.8196302685901,179.7010608487151,50.66978950864895,0.2940534367424163,-0.4237385826191622,0.7177920193615785,177.75,189.5125
2025-02-27,"81,509,723","14,374,897,915",180.0,181.5,174.0,174.0,-6.50,"74,546",179.8,177.525,183.41666666666663,180.59,189.6025,178.54642017906008,179.15810267264698,43.284261369603016,-0.2232193748141639,-0.3836347410581626,0.1604153662439986,177.525,189.6025
2025-03-03,"70,556,492","12,112,410,727",172.0,175.0,170.0,170.0,-4.00,"76,523",177.2,177.025,182.875,180.15,189.6825,175.69761345270672,178.28590241810917,39.47143770537509,-0.9450346046682796,-0.495914713780186,-0.4491198908880935,177.025,189.6825
2025-03-04,"71,127,819","12,007,537,766",165.5,172.0,165.0,170.5,+0.50,"65,668",174.5,177.275,182.44166666666663,179.78,189.755,173.96507563513782,177.54438790209878,40.180774021670814,-1.4599036923925155,-0.688712509502652,-0.7711911828898635,177.275,189.755
2025-03-05,"45,364,409","7,855,325,151",171.5,175.0,171.5,173.5,+3.00,"31,719",173.7,177.7,182.075,179.48,189.785,173.81005042342522,177.15920810189888,44.39160789917171,-1.6073378358528885,-0.8724375747726993,-0.7349002610801891,177.7,189.785
2025-03-06,"28,989,951","5,056,441,595",175.5,176.0,173.5,173.5, 0.00,"25,315",172.3,177.825,181.70833333333331,179.22,189.805,173.7067002822835,176.81071209219422,44.3916078991717,-1.704531676616995,-1.0388563951415586,-0.6656752814754361,177.825,189.805
2025-03-07,"32,530,175","5,607,535,311",171.0,174.5,171.0,172.0,-1.50,"29,463",171.9,177.775,181.3083333333333,179.02,189.8175,173.137800188189,176.35254903579477,42.65063430317675,-1.8809139544052016,-1.207267906994287,-0.6736460474109145,177.775,189.8175
2025-03-10,"36,673,846","6,293,376,887",173.5,174.0,170.0,172.0, 0.00,"26,004",172.3,177.475,180.9,178.8,189.825,172.75853345879267,175.93802055619526,42.65063430317676,-1.9976702808272364,-1.365348381760877,-0.6323218990663595,177.475,189.825
2025-03-11,"69,729,259","11,667,727,498",166.0,169.5,165.0,168.5,-3.50,"65,332",171.9,177.2,180.3583333333333,178.48,189.82,171.3390223058618,175.2296376460814,38.55843429921901,-2.345582841062992,-1.5613952736213,-0.784187567441692,177.2,189.82
2025-03-12,"41,085,436","6,996,341,452",169.0,171.5,169.0,170.5,+2.00,"29,551",171.3,176.775,179.88333333333333,178.27,189.825,171.05934820390786,174.77919596550225,41.98395138525758,-2.4318894584435498,-1.73549411058575,-0.6963953478577998,176.775,189.825
2025-03-13,"35,310,891","6,014,788,759",172.5,174.0,168.0,168.0,-2.50,"44,215",170.2,176.325,179.38333333333333,178.01,189.805,170.0395654692719,174.13355825450202,39.05297271301302,-2.6712249625628885,-1.9226402809811776,-0.7485846815817108,176.325,189.805
